Index,PctInt*100,Lumens,x,y
312,933,0.87267,0.6883,0.3116
313,936,0.87405,0.6882,0.3116
314,939,0.87492,0.6881,0.3117
315,942,0.87456,0.6882,0.3117
316,945,0.87475,0.6882,0.3116
317,948,0.87852,0.6882,0.3116
318,951,0.88613,0.6882,0.3117
319,954,0.89223,0.6881,0.3118
320,957,0.89632,0.6881,0.3117
321,960,0.90094,0.6881,0.3117
322,963,0.9087,0.6883,0.3117
323,966,0.91195,0.6882,0.3117
324,969,0.91452,0.6879,0.3114
325,972,0.9172,0.6883,0.3115
326,975,0.92294,0.6883,0.3116
327,978,0.93046,0.6883,0.3115
328,981,0.93563,0.688,0.3118
329,984,0.93861,0.6883,0.3115
330,987,0.9373,0.6883,0.3115
331,990,0.93745,0.6882,0.3117
332,993,0.93654,0.6883,0.3115
333,996,0.93651,0.6882,0.3116
334,999,0.93602,0.6883,0.3116
335,1010,0.93621,0.6881,0.3117
336,1020,0.95071,0.6883,0.3116
337,1030,0.96189,0.6883,0.3116
338,1040,0.97602,0.6881,0.3118
339,1050,0.98426,0.6885,0.3114
340,1060,0.99246,0.6885,0.3113
341,1070,0.99679,0.6884,0.3115
342,1080,1.0031,0.6883,0.3115
343,1090,1.0124,0.6884,0.3114
344,1100,1.0238,0.688,0.3118
345,1110,1.0329,0.6884,0.3114
346,1120,1.042,0.6884,0.3115
347,1130,1.0531,0.6882,0.3113
348,1140,1.0623,0.6886,0.3112
349,1150,1.0695,0.6884,0.3115
350,1160,1.0794,0.6884,0.3114
351,1170,1.0905,0.6885,0.3113
352,1180,1.1027,0.6884,0.3114
353,1190,1.1119,0.6886,0.3113
354,1200,1.1264,0.6886,0.3113
355,1210,1.1378,0.6885,0.3113
356,1220,1.1474,0.6885,0.3113
357,1230,1.1584,0.6886,0.3113
358,1240,1.1681,0.6884,0.3115
359,1250,1.1779,0.6884,0.3115
360,1260,1.1852,0.6885,0.3113
361,1270,1.1948,0.6884,0.3115
362,1280,1.2072,0.6884,0.3114
363,1290,1.2272,0.6885,0.3113
364,1300,1.2268,0.6885,0.3113
365,1310,1.2254,0.6884,0.3115
366,1320,1.2257,0.6887,0.3112
367,1330,1.2265,0.6886,0.3113
368,1340,1.2399,0.6883,0.3115
369,1350,1.2513,0.6885,0.3114
370,1360,1.2625,0.6886,0.3113
371,1370,1.2739,0.6885,0.3113
372,1380,1.2798,0.6886,0.3113
373,1390,1.2892,0.6884,0.3112
374,1400,1.2971,0.6887,0.3112
375,1410,1.3109,0.6886,0.3113
376,1420,1.3268,0.6885,0.3113
377,1430,1.3368,0.6885,0.3113
378,1440,1.3459,0.6887,0.3112
379,1450,1.3553,0.6885,0.3114
380,1460,1.3649,0.6885,0.3113
381,1470,1.3737,0.6886,0.3113
382,1480,1.3855,0.6886,0.3112
383,1490,1.3908,0.6886,0.3112
384,1500,1.4001,0.6887,0.3111
385,1510,1.4094,0.6888,0.3111
386,1520,1.4175,0.6888,0.3111
387,1530,1.429,0.6887,0.3111
388,1540,1.4414,0.6887,0.3111
389,1550,1.4491,0.6888,0.3111
390,1560,1.4531,0.6887,0.3111
391,1570,1.4628,0.6886,0.3113
392,1580,1.4722,0.6888,0.3111
393,1590,1.4819,0.6888,0.3111
394,1600,1.4912,0.6889,0.311
395,1610,1.4979,0.6888,0.311
396,1620,1.5175,0.6888,0.3111
397,1630,1.5222,0.6887,0.3111
398,1640,1.5278,0.6888,0.311
399,1650,1.5339,0.6888,0.311
400,1660,1.5455,0.6889,0.311
401,1670,1.5538,0.6889,0.311
402,1680,1.5629,0.6887,0.3111
403,1690,1.5701,0.6888,0.3111
404,1700,1.5774,0.6889,0.311
405,1710,1.5867,0.6888,0.311
406,1720,1.5964,0.689,0.3109
407,1730,1.6086,0.6888,0.311
408,1740,1.608,0.6888,0.3111
409,1750,1.6166,0.6889,0.311
410,1760,1.6344,0.6889,0.311
411,1770,1.6428,0.6888,0.3109
412,1780,1.6522,0.6889,0.311
413,1790,1.6627,0.6889,0.311
414,1800,1.6719,0.689,0.3108
415,1810,1.6804,0.6887,0.3109
416,1820,1.6907,0.6889,0.3109
417,1830,1.6973,0.689,0.3109
418,1840,1.7028,0.6889,0.311
419,1850,1.7145,0.689,0.3109
420,1860,1.7223,0.6889,0.311
421,1870,1.7316,0.6889,0.3109
422,1880,1.7396,0.689,0.3109
423,1890,1.75,0.6889,0.3109
424,1900,1.7559,0.6889,0.3109
425,1910,1.7666,0.689,0.3109
426,1920,1.7765,0.689,0.3109
427,1930,1.786,0.689,0.3108
428,1940,1.7941,0.689,0.3109
429,1950,1.8051,0.689,0.3109
430,1960,1.8134,0.6888,0.311
431,1970,1.8221,0.6889,0.3109
432,1980,1.8333,0.6889,0.3109
433,1990,1.8401,0.689,0.3108
434,2000,1.8483,0.689,0.3108
435,2010,1.8587,0.689,0.3108
436,2020,1.8695,0.689,0.3108
437,2030,1.8816,0.6889,0.311
438,2040,1.8918,0.6889,0.3108
439,2050,1.9002,0.689,0.3109
440,2060,1.9109,0.6891,0.3108
