Index,PctInt*100,Lumens,x,y
171,510,0.55147,0.6873,0.3126
172,513,0.55333,0.6869,0.3129
173,516,0.55877,0.687,0.3127
174,519,0.56326,0.6872,0.3126
175,522,0.56473,0.687,0.3126
176,525,0.56733,0.6869,0.3126
177,528,0.5685,0.6871,0.3127
178,531,0.57227,0.687,0.3127
179,534,0.57611,0.6872,0.3128
180,537,0.5772,0.6871,0.3128
181,540,0.58132,0.6873,0.3125
182,543,0.58558,0.6872,0.3127
183,546,0.58852,0.6872,0.3126
184,549,0.59032,0.6872,0.3127
185,552,0.59362,0.6872,0.3127
186,555,0.59666,0.6872,0.3126
187,558,0.60228,0.6873,0.3125
188,561,0.60461,0.6871,0.3127
189,564,0.6066,0.6871,0.3128
190,567,0.6126,0.6872,0.3126
191,570,0.61878,0.6873,0.3125
192,573,0.61991,0.6873,0.3124
193,576,0.61971,0.6873,0.3125
194,579,0.62102,0.6873,0.3126
195,582,0.62147,0.6873,0.3125
196,585,0.62235,0.6871,0.3126
197,588,0.62453,0.6871,0.3127
198,591,0.62942,0.6871,0.3127
199,594,0.63265,0.6871,0.3127
200,597,0.63709,0.6873,0.3125
201,600,0.64148,0.6872,0.3126
202,603,0.64379,0.6869,0.3126
203,606,0.64543,0.6872,0.3126
204,609,0.65104,0.6875,0.3123
205,612,0.65389,0.6876,0.3122
206,615,0.65646,0.6873,0.3125
207,618,0.65937,0.6873,0.3123
208,621,0.663,0.6874,0.3125
209,624,0.66641,0.6877,0.3121
210,627,0.66927,0.6875,0.3123
211,630,0.67335,0.6876,0.3123
212,633,0.67477,0.6876,0.3123
213,636,0.67808,0.6876,0.3122
214,639,0.68191,0.6876,0.3123
215,642,0.6851,0.6873,0.3123
216,645,0.6898,0.6876,0.3122
217,648,0.69377,0.6875,0.3124
218,651,0.69659,0.6875,0.3123
219,654,0.69984,0.6876,0.3122
220,657,0.70172,0.6877,0.3122
221,660,0.70242,0.6876,0.3123
222,663,0.70465,0.6875,0.3123
223,666,0.70902,0.6876,0.3123
224,669,0.71415,0.6875,0.3123
225,672,0.71691,0.6874,0.3124
226,675,0.72178,0.6875,0.3124
227,678,0.72348,0.6876,0.3123
228,681,0.72567,0.6877,0.3122
229,684,0.72821,0.6877,0.3121
230,687,0.73236,0.6875,0.3124
231,690,0.73417,0.6876,0.3123
232,693,0.73648,0.6876,0.3122
233,696,0.73664,0.6875,0.3124
234,699,0.73725,0.6875,0.3123
235,702,0.74586,0.6876,0.3122
236,705,0.74879,0.6877,0.3121
237,708,0.75324,0.6875,0.3123
238,711,0.76019,0.6877,0.3122
239,714,0.76355,0.6875,0.3123
240,717,0.76679,0.6876,0.3123
241,720,0.76746,0.6874,0.3124
242,723,0.7682,0.6875,0.3123
243,726,0.76849,0.6876,0.3122
244,729,0.76913,0.6875,0.3123
245,732,0.76851,0.6876,0.3123
246,735,0.76882,0.6874,0.3124
247,738,0.77312,0.6877,0.3121
248,741,0.77518,0.6875,0.3125
249,744,0.77948,0.6876,0.3123
250,747,0.78434,0.6877,0.3123
251,750,0.78737,0.6876,0.3122
252,753,0.79001,0.6875,0.3124
253,756,0.79626,0.6876,0.3122
254,759,0.79932,0.6874,0.3124
255,762,0.80193,0.6876,0.3122
256,765,0.80637,0.6875,0.3123
257,768,0.80942,0.6875,0.3123
258,771,0.81172,0.6874,0.3124
259,774,0.81396,0.6875,0.3123
260,777,0.81656,0.6875,0.3123
261,780,0.81829,0.6875,0.3123
262,783,0.81991,0.6877,0.3121
263,786,0.82304,0.6876,0.3122
264,789,0.82579,0.6876,0.3123
265,792,0.82773,0.6874,0.3124
266,795,0.82832,0.6874,0.3124
267,798,0.82865,0.6875,0.3124
268,801,0.83046,0.6873,0.3125
269,804,0.83287,0.6877,0.3121
270,807,0.83809,0.6876,0.3122
271,810,0.84067,0.6876,0.3123
272,813,0.84319,0.6876,0.3122
273,816,0.84579,0.6874,0.3124
274,819,0.84829,0.6874,0.3123
275,822,0.84987,0.6878,0.3121
