Index,PctInt*100,Lumens,x,y
256,765,0.40496,0.1272,0.0625
257,768,0.40667,0.1273,0.0626
258,771,0.40836,0.1272,0.0624
259,774,0.40877,0.1272,0.0624
260,777,0.40957,0.1272,0.0624
261,780,0.41044,0.1271,0.062
262,783,0.41262,0.1272,0.0622
263,786,0.41351,0.1273,0.0623
264,789,0.4145,0.1273,0.0624
265,792,0.41624,0.1273,0.0624
266,795,0.41786,0.1273,0.0626
267,798,0.41874,0.1271,0.062
268,801,0.42014,0.1272,0.0622
269,804,0.42148,0.1272,0.0622
270,807,0.42367,0.1272,0.0622
271,810,0.42506,0.1272,0.0621
272,813,0.42692,0.1272,0.0621
273,816,0.43248,0.1274,0.0625
274,819,0.43219,0.1273,0.0622
275,822,0.43408,0.1273,0.0622
276,825,0.42419,0.1274,0.0621
277,828,0.42419,0.1274,0.0622
278,831,0.43402,0.1272,0.0622
279,834,0.43392,0.1272,0.0619
280,837,0.43368,0.1274,0.0625
281,840,0.43385,0.1272,0.0621
282,843,0.43371,0.1273,0.0623
283,846,0.43397,0.1272,0.0619
284,849,0.43393,0.1273,0.0623
285,852,0.43562,0.1274,0.0621
286,855,0.43965,0.1274,0.0625
287,858,0.44106,0.1274,0.062
288,861,0.4421,0.1273,0.0617
289,864,0.44344,0.1275,0.0621
290,867,0.44518,0.1275,0.0622
291,870,0.44691,0.1274,0.0621
292,873,0.44821,0.1274,0.0623
293,876,0.4493,0.1275,0.0619
294,879,0.45039,0.1274,0.062
295,882,0.45093,0.1274,0.0619
296,885,0.45287,0.1276,0.0623
297,888,0.45376,0.1275,0.0621
298,891,0.45465,0.1275,0.0619
299,894,0.45614,0.1274,0.0619
300,897,0.4576,0.1275,0.0622
301,900,0.4589,0.1274,0.0618
302,903,0.46,0.1275,0.062
303,906,0.46183,0.1275,0.062
304,909,0.46309,0.1276,0.062
305,912,0.46486,0.1275,0.0619
306,915,0.46749,0.1275,0.0618
307,918,0.46886,0.1276,0.0618
308,921,0.46969,0.1275,0.0615
309,924,0.4728,0.1274,0.0615
310,927,0.47344,0.1276,0.0617
311,930,0.47101,0.1275,0.0614
312,933,0.47159,0.1275,0.0614
