Index,PctInt*100,Lumens,x,y
722,4880,4.1898,0.6913,0.3086
723,4890,4.1979,0.6911,0.3086
724,4900,4.2206,0.6912,0.3087
725,4910,4.225,0.6911,0.3087
726,4920,4.2337,0.6913,0.3085
727,4930,4.2418,0.6913,0.3086
728,4940,4.2495,0.691,0.3087
729,4950,4.2573,0.6912,0.3087
730,4960,4.2624,0.6912,0.3086
731,4970,4.274,0.691,0.3087
732,4980,4.2782,0.6912,0.3087
733,4990,4.2836,0.6912,0.3087
734,5000,4.2916,0.6913,0.3086
735,5010,4.296,0.6914,0.3085
736,5020,4.3037,0.691,0.3087
737,5030,4.3124,0.6914,0.3085
738,5040,4.3183,0.6914,0.3085
739,5050,4.3262,0.6913,0.3085
740,5060,4.3281,0.6912,0.3085
741,5070,4.3395,0.6911,0.3087
742,5080,4.3434,0.6912,0.3087
743,5090,4.3518,0.6913,0.3086
744,5100,4.3574,0.6915,0.3084
745,5110,4.3608,0.6915,0.3084
746,5120,4.3688,0.6909,0.3086
747,5130,4.3828,0.6913,0.3085
748,5140,4.3858,0.6914,0.3085
749,5150,4.3868,0.6915,0.3084
750,5160,4.3943,0.6911,0.3086
751,5170,4.4031,0.6916,0.3083
752,5180,4.4114,0.6914,0.3084
753,5190,4.4199,0.6913,0.3085
754,5200,4.4237,0.6914,0.3084
755,5210,4.4286,0.6916,0.3083
756,5220,4.4363,0.6914,0.3084
757,5230,4.4437,0.6912,0.3087
758,5240,4.4532,0.6914,0.3084
759,5250,4.4616,0.6914,0.3085
760,5260,4.4625,0.6914,0.3085
761,5270,4.4714,0.6913,0.3084
762,5280,4.4797,0.6916,0.3083
763,5290,4.4881,0.6915,0.3084
764,5300,4.4884,0.6914,0.3085
765,5310,4.4965,0.6914,0.3085
766,5320,4.5039,0.6916,0.3083
767,5330,4.508,0.6915,0.3084
768,5340,4.5163,0.6916,0.3083
769,5350,4.5222,0.6916,0.3083
770,5360,4.5264,0.6914,0.3084
771,5370,4.5343,0.6915,0.3084
772,5380,4.5439,0.6915,0.3083
773,5390,4.5487,0.6915,0.3084
774,5400,4.5562,0.6916,0.3083
775,5410,4.5566,0.6915,0.3084
776,5420,4.5648,0.6916,0.3083
777,5430,4.5734,0.6917,0.3081
778,5440,4.5793,0.6915,0.3083
779,5450,4.5903,0.6916,0.3083
780,5460,4.5917,0.6915,0.3084
781,5470,4.5988,0.6915,0.3084
782,5480,4.6056,0.6915,0.3082
783,5490,4.6144,0.6915,0.3084
784,5500,4.6222,0.6915,0.3083
785,5510,4.6268,0.6917,0.3081
786,5520,4.6329,0.6916,0.3083
787,5530,4.6344,0.6916,0.3082
788,5540,4.642,0.6917,0.3082
789,5550,4.6502,0.6912,0.3082
790,5560,4.6584,0.6917,0.3082
791,5570,4.6606,0.6916,0.3083
792,5580,4.667,0.6917,0.3081
793,5590,4.6753,0.6917,0.3082
794,5600,4.6841,0.6915,0.3083
795,5610,4.6886,0.6917,0.3081
796,5620,4.6949,0.6915,0.3082
797,5630,4.7011,0.6916,0.3081
798,5640,4.7028,0.6917,0.3082
799,5650,4.7097,0.6917,0.3082
800,5660,4.7207,0.6917,0.3082
801,5670,4.7265,0.6917,0.3081
802,5680,4.7351,0.6916,0.3082
803,5690,4.7352,0.6916,0.3082
804,5700,4.7441,0.6916,0.3082
805,5710,4.7519,0.6916,0.3082
806,5720,4.7604,0.6918,0.3081
807,5730,4.7609,0.6919,0.308
808,5740,4.7692,0.6917,0.3081
809,5750,4.7767,0.6918,0.308
810,5760,4.7831,0.6918,0.308
811,5770,4.789,0.6918,0.3081
812,5780,4.7946,0.6917,0.3081
813,5790,4.7993,0.6916,0.3083
814,5800,4.8031,0.6918,0.3081
815,5810,4.8154,0.6918,0.308
816,5820,4.8199,0.6918,0.308
817,5830,4.8279,0.6917,0.308
818,5840,4.8287,0.6919,0.308
819,5850,4.8357,0.6918,0.308
820,5860,4.8374,0.6919,0.3079
821,5870,4.8459,0.692,0.3079
822,5880,4.8543,0.692,0.3078
823,5890,4.8627,0.692,0.3079
824,5900,4.8707,0.6919,0.308
825,5910,4.8713,0.6919,0.3079
826,5920,4.8805,0.6919,0.3079
827,5930,4.8882,0.6919,0.3079
828,5940,4.8937,0.6921,0.3078
829,5950,4.8969,0.692,0.3079
830,5960,4.9014,0.6918,0.308
831,5970,4.9065,0.6918,0.308
832,5980,4.9155,0.692,0.3079
833,5990,4.9227,0.6919,0.308
834,6000,4.9308,0.6921,0.3078
835,6010,4.9309,0.692,0.3078
836,6020,4.9393,0.6919,0.3079
837,6030,4.9431,0.6919,0.3079
838,6040,4.9517,0.692,0.3079
839,6050,4.9565,0.6921,0.3078
840,6060,4.9649,0.6919,0.3078
841,6070,4.973,0.6919,0.3079
842,6080,4.9734,0.6921,0.3078
843,6090,4.9818,0.6919,0.3078
844,6100,4.9866,0.692,0.3079
845,6110,4.993,0.6922,0.3077
846,6120,5.001,0.692,0.3079
847,6130,5.0074,0.6921,0.3077
848,6140,5.0076,0.6921,0.3078
849,6150,5.0166,0.692,0.3079
850,6160,5.0247,0.6924,0.3075
851,6170,5.0319,0.6923,0.3075
852,6180,5.0332,0.6923,0.3075
853,6190,5.0419,0.6924,0.3075
854,6200,5.0455,0.6924,0.3075
855,6210,5.0504,0.6922,0.3077
856,6220,5.0586,0.692,0.3079
857,6230,5.0673,0.6925,0.3074
858,6240,5.0682,0.6921,0.3073
859,6250,5.0757,0.6925,0.3074
860,6260,5.0819,0.6925,0.3073
861,6270,5.0891,0.6923,0.3076
862,6280,5.0941,0.6924,0.3075
863,6290,5.1012,0.6923,0.3076
864,6300,5.1057,0.6924,0.3074
865,6310,5.1098,0.6922,0.3077
866,6320,5.1182,0.6924,0.3074
867,6330,5.126,0.6923,0.3075
868,6340,5.135,0.6924,0.3074
869,6350,5.1355,0.692,0.3079
870,6360,5.144,0.6925,0.3074
871,6370,5.1437,0.6922,0.3077
872,6380,5.1567,0.6924,0.3075
873,6390,5.1609,0.6926,0.3072
874,6400,5.1645,0.6924,0.3075
875,6410,5.1704,0.6925,0.3074
876,6420,5.1775,0.6923,0.3076
877,6430,5.178,0.6925,0.3074
878,6440,5.1861,0.6924,0.3075
879,6450,5.1893,0.6925,0.3074
880,6460,5.2023,0.6926,0.3072
881,6470,5.2034,0.6926,0.3073
882,6480,5.2103,0.6923,0.3075
883,6490,5.2122,0.6927,0.3072
884,6500,5.2202,0.6925,0.3074
885,6510,5.229,0.6926,0.3073
886,6520,5.2339,0.6925,0.3074
887,6530,5.24,0.6926,0.3073
888,6540,5.2459,0.6926,0.3072
889,6550,5.247,0.6925,0.3074
890,6560,5.2541,0.6926,0.3072
891,6570,5.2555,0.6925,0.3073
892,6580,5.268,0.6926,0.3073
893,6590,5.2712,0.6925,0.3073
894,6600,5.2797,0.6926,0.3073
895,6610,5.2796,0.6925,0.3074
896,6620,5.2885,0.6925,0.3074
897,6630,5.2968,0.6927,0.3071
898,6640,5.2995,0.6927,0.3072
899,6650,5.3222,0.6926,0.3071
900,6660,5.3228,0.6927,0.3072
901,6670,5.3321,0.6926,0.3072
902,6680,5.3391,0.6923,0.3073
903,6690,5.34,0.6924,0.3074
904,6700,5.348,0.6928,0.307
905,6710,5.3489,0.6926,0.3073
906,6720,5.3599,0.6927,0.3072
907,6730,5.3651,0.6929,0.307
908,6740,5.3708,0.6927,0.3072
909,6750,5.3735,0.6928,0.3071
910,6760,5.3781,0.6927,0.3071
911,6770,5.3819,0.6927,0.3072
912,6780,5.3898,0.6928,0.3071
913,6790,5.3911,0.6928,0.3071
914,6800,5.4001,0.6926,0.3073
915,6810,5.408,0.6928,0.3071
916,6820,5.4158,0.6927,0.3072
917,6830,5.4158,0.6928,0.3071
918,6840,5.4242,0.6928,0.3071
919,6850,5.4329,0.6928,0.3071
920,6860,5.4354,0.6927,0.3069
921,6870,5.4415,0.6929,0.307
922,6880,5.4416,0.6927,0.3069
923,6890,5.4501,0.693,0.3069
924,6900,5.4516,0.6929,0.307
925,6910,5.4587,0.6929,0.307
926,6920,5.466,0.6927,0.3072
927,6930,5.4737,0.6929,0.307
928,6940,5.475,0.6926,0.3072
929,6950,5.4822,0.6929,0.307
930,6960,5.4844,0.6925,0.307
931,6970,5.4934,0.6927,0.3071
932,6980,5.5009,0.6929,0.3069
933,6990,5.5048,0.6929,0.307
934,7000,5.5095,0.6927,0.3072
935,7010,5.5177,0.6928,0.3071
936,7020,5.5179,0.6929,0.307
937,7030,5.5226,0.693,0.3069
938,7040,5.5266,0.6931,0.3068
939,7050,5.5349,0.6929,0.307
940,7060,5.5434,0.6929,0.3069
941,7070,5.5501,0.693,0.3069
942,7080,5.5519,0.693,0.3068
943,7090,5.5545,0.6929,0.3069
944,7100,5.5631,0.6928,0.307
945,7110,5.5688,0.6931,0.3068
946,7120,5.5743,0.693,0.3069
947,7130,5.5773,0.693,0.3068
948,7140,5.5831,0.693,0.3069
949,7150,5.5858,0.693,0.3069
950,7160,5.594,0.693,0.3069
951,7170,5.5958,0.6931,0.3068
952,7180,5.6035,0.6929,0.307
953,7190,5.6113,0.6928,0.307
954,7200,5.6118,0.693,0.3068
955,7210,5.6184,0.6931,0.3069
956,7220,5.6204,0.693,0.3069
957,7230,5.6295,0.693,0.3068
958,7240,5.6367,0.6931,0.3068
959,7250,5.641,0.6932,0.3067
960,7260,5.6453,0.693,0.3068
961,7270,5.6498,0.6931,0.3068
962,7280,5.6538,0.6931,0.3068
963,7290,5.6612,0.6932,0.3066
964,7300,5.6623,0.6929,0.3066
965,7310,5.6715,0.6931,0.3068
966,7320,5.6779,0.693,0.3068
967,7330,5.6792,0.6931,0.3068
968,7340,5.6876,0.6932,0.3067
969,7350,5.688,0.6932,0.3066
970,7360,5.693,0.693,0.3069
971,7370,5.7044,0.6932,0.3067
972,7380,5.7086,0.6932,0.3067
973,7390,5.7126,0.6932,0.3067
974,7400,5.7174,0.6932,0.3066
975,7410,5.7216,0.6932,0.3067
976,7420,5.7223,0.6932,0.3067
977,7430,5.7302,0.6933,0.3066
978,7440,5.7342,0.6932,0.3067
979,7450,5.742,0.6932,0.3067
980,7460,5.7471,0.6933,0.3066
981,7470,5.7471,0.6934,0.3065
982,7480,5.7511,0.6931,0.3067
983,7490,5.7558,0.6934,0.3065
984,7500,5.7627,0.6929,0.3067
985,7510,5.7691,0.6934,0.3065
986,7520,5.7726,0.6932,0.3065
987,7530,5.7808,0.6933,0.3066
988,7540,5.7838,0.6933,0.3066
989,7550,5.7894,0.6931,0.3067
990,7560,5.7899,0.6932,0.3064
991,7570,5.797,0.6934,0.3065
992,7580,5.803,0.6933,0.3066
993,7590,5.8069,0.6934,0.3065
994,7600,5.8142,0.6935,0.3064
995,7610,5.8158,0.6934,0.3065
996,7620,5.8234,0.6933,0.3065
997,7630,5.8237,0.6935,0.3064
998,7640,5.8246,0.6933,0.3065
999,7650,5.8331,0.6933,0.3065
1000,7660,5.8404,0.6934,0.3065
1001,7670,5.846,0.6932,0.3067
1002,7680,5.8491,0.6935,0.3064
1003,7690,5.8566,0.6933,0.3063
1004,7700,5.8575,0.6933,0.3063
1005,7710,5.8627,0.6934,0.3065
1006,7720,5.8657,0.6931,0.3065
1007,7730,5.8693,0.6934,0.3065
1008,7740,5.8766,0.6934,0.3063
1009,7750,5.8828,0.6935,0.3064
1010,7760,5.8829,0.6934,0.3065
1011,7770,5.8883,0.6933,0.3065
1012,7780,5.8913,0.6934,0.3065
1013,7790,5.8977,0.6936,0.3063
1014,7800,5.906,0.6934,0.3065
1015,7810,5.9084,0.6934,0.3064
1016,7820,5.917,0.6936,0.3064
1017,7830,5.9168,0.6935,0.3064
1018,7840,5.9176,0.6935,0.3064
1019,7850,5.9253,0.6933,0.3066
1020,7860,5.9294,0.6937,0.3062
1021,7870,5.9335,0.6934,0.3064
1022,7880,5.9339,0.6933,0.3066
1023,7890,5.9413,0.6934,0.3064
1024,7900,5.9452,0.6936,0.3063
1025,7910,5.9506,0.6935,0.3064
1026,7920,5.9589,0.6936,0.3063
1027,7930,5.9593,0.6936,0.3063
1028,7940,5.9596,0.6935,0.3063
1029,7950,5.9694,0.6935,0.3064
1030,7960,5.9752,0.6935,0.3064
1031,7970,5.9763,0.6935,0.3063
1032,7980,5.9847,0.6937,0.3062
1033,7990,5.9847,0.6934,0.3064
1034,8000,5.9851,0.6936,0.3062
1035,8010,5.993,0.6934,0.3063
1036,8020,5.9954,0.6936,0.3062
1037,8030,6.0014,0.6935,0.3063
1038,8040,6.0041,0.6936,0.3062
1039,8050,6.009,0.6937,0.3062
1040,8060,6.0177,0.6935,0.3064
1041,8070,6.0186,0.6937,0.3062
1042,8080,6.0192,0.6936,0.3063
1043,8090,6.0268,0.6935,0.3062
1044,8100,6.0284,0.6937,0.3062
1045,8110,6.0348,0.6937,0.3062
1046,8120,6.0405,0.6937,0.3062
1047,8130,6.0441,0.6935,0.3063
1048,8140,6.0476,0.6936,0.3062
1049,8150,6.0521,0.6937,0.3062
1050,8160,6.056,0.6935,0.3063
1051,8170,6.061,0.6937,0.3062
1052,8180,6.0608,0.6937,0.3062
1053,8190,6.0616,0.6935,0.3061
1054,8200,6.0691,0.6937,0.3061
1055,8210,6.0695,0.6937,0.3061
1056,8220,6.0734,0.6937,0.3061
1057,8230,6.0831,0.6937,0.3061
1058,8240,6.0845,0.6937,0.3062
1059,8250,6.0865,0.6937,0.306
1060,8260,6.0945,0.6938,0.3061
1061,8270,6.0949,0.6938,0.306
1062,8280,6.0955,0.6936,0.3062
1063,8290,6.1031,0.6938,0.306
1064,8300,6.1102,0.6938,0.3061
1065,8310,6.1122,0.6938,0.3061
1066,8320,6.1201,0.6938,0.306
1067,8330,6.1206,0.6938,0.306
1068,8340,6.1287,0.6938,0.3061
1069,8350,6.1288,0.6939,0.306
1070,8360,6.1288,0.6939,0.306
1071,8370,6.1364,0.694,0.3059
1072,8380,6.1376,0.6937,0.3061
1073,8390,6.1429,0.6937,0.3061
1074,8400,6.1484,0.6938,0.306
1075,8410,6.1534,0.6937,0.3061
1076,8420,6.1536,0.6936,0.3059
1077,8430,6.1539,0.6938,0.3062
1078,8440,6.1561,0.6938,0.3061
1079,8450,6.1623,0.6938,0.306
1080,8460,6.1642,0.6939,0.3059
1081,8470,6.1718,0.694,0.3058
1082,8480,6.1739,0.694,0.306
1083,8490,6.1793,0.694,0.3058
1084,8500,6.1797,0.6939,0.306
1085,8510,6.1866,0.6939,0.3059
1086,8520,6.1878,0.694,0.3059
1087,8530,6.188,0.694,0.3059
1088,8540,6.1883,0.6938,0.306
1089,8550,6.196,0.6937,0.3062
1090,8560,6.1962,0.6938,0.3061
1091,8570,6.2029,0.694,0.3059
1092,8580,6.2051,0.694,0.3059
1093,8590,6.2052,0.6939,0.3059
1094,8600,6.2135,0.694,0.3058
1095,8610,6.2147,0.6939,0.306
1096,8620,6.2218,0.694,0.3059
1097,8630,6.222,0.6941,0.3058
1098,8640,6.2245,0.694,0.3059
1099,8650,6.2281,0.6939,0.3059
1100,8660,6.2304,0.694,0.3059
1101,8670,6.2304,0.6941,0.3058
1102,8680,6.2339,0.6939,0.3059
1103,8690,6.2397,0.694,0.3059
1104,8700,6.2443,0.6942,0.3057
1105,8710,6.2474,0.6941,0.3058
1106,8720,6.2483,0.694,0.3059
1107,8730,6.2545,0.6942,0.3057
1108,8740,6.2556,0.6939,0.3059
1109,8750,6.2561,0.6941,0.3058
1110,8760,6.2616,0.6941,0.3058
1111,8770,6.2641,0.6939,0.3059
1112,8780,6.2643,0.6941,0.3058
1113,8790,6.2639,0.694,0.3059
1114,8800,6.2724,0.6941,0.3057
1115,8810,6.2727,0.6941,0.3058
1116,8820,6.273,0.694,0.3059
1117,8830,6.2788,0.694,0.3057
1118,8840,6.2829,0.694,0.3058
1119,8850,6.286,0.6941,0.3057
1120,8860,6.2895,0.6941,0.3057
1121,8870,6.2896,0.6941,0.3058
1122,8880,6.2895,0.6941,0.3058
1123,8890,6.291,0.6942,0.3057
1124,8900,6.2981,0.6942,0.3057
1125,8910,6.2983,0.6941,0.3058
1126,8920,6.3052,0.6939,0.3059
1127,8930,6.31,0.694,0.3057
1128,8940,6.3147,0.6942,0.3057
1129,8950,6.3151,0.6943,0.3055
1130,8960,6.315,0.6942,0.3056
1131,8970,6.3174,0.6942,0.3057
1132,8980,6.3226,0.6942,0.3055
1133,8990,6.3231,0.6939,0.3057
1134,9000,6.3232,0.694,0.3059
1135,9010,6.3317,0.6941,0.3058
1136,9020,6.332,0.6942,0.3057
1137,9030,6.3317,0.694,0.3057
1138,9040,6.3329,0.6941,0.3058
1139,9050,6.34,0.6942,0.3057
1140,9060,6.3386,0.6943,0.3056
1141,9070,6.3387,0.6943,0.3055
1142,9080,6.3413,0.694,0.3058
1143,9090,6.3407,0.6942,0.3057
1144,9100,6.3498,0.6941,0.3057
1145,9110,6.3529,0.6943,0.3055
1146,9120,6.357,0.6941,0.3057
1147,9130,6.3573,0.6944,0.3055
1148,9140,6.3637,0.6942,0.3057
1149,9150,6.3654,0.6941,0.3057
1150,9160,6.3658,0.6944,0.3055
1151,9170,6.3656,0.6942,0.3057
1152,9180,6.3655,0.6942,0.3057
1153,9190,6.3655,0.6942,0.3057
1154,9200,6.3679,0.6943,0.3056
1155,9210,6.3694,0.6944,0.3055
1156,9220,6.3739,0.6941,0.3057
1157,9230,6.3755,0.6943,0.3055
1158,9240,6.3889,0.6942,0.3056
1159,9250,6.3982,0.6943,0.3056
1160,9260,6.3995,0.6943,0.3056
1161,9270,6.3998,0.6945,0.3054
1162,9280,6.3999,0.6944,0.3055
1163,9290,6.3998,0.6942,0.3056
1164,9300,6.3998,0.6942,0.3056
1165,9310,6.4076,0.6942,0.3057
1166,9320,6.4075,0.6942,0.3056
1167,9330,6.4079,0.6941,0.3056
1168,9340,6.4084,0.6944,0.3055
1169,9350,6.4127,0.6944,0.3055
1170,9360,6.4167,0.6943,0.3056
1171,9370,6.4241,0.6943,0.3055
1172,9380,6.4237,0.6944,0.3055
1173,9390,6.4247,0.6944,0.3055
1174,9400,6.4249,0.6944,0.3055
1175,9410,6.4247,0.6941,0.3056
1176,9420,6.4248,0.6943,0.3056
1177,9430,6.4278,0.6944,0.3054
1178,9440,6.4265,0.6944,0.3055
1179,9450,6.4328,0.6943,0.3055
1180,9460,6.4331,0.6943,0.3056
1181,9470,6.4333,0.6944,0.3056
1182,9480,6.4406,0.694,0.3057
1183,9490,6.4405,0.6945,0.3055
1184,9500,6.4434,0.6945,0.3053
1185,9510,6.4455,0.6944,0.3056
1186,9520,6.45,0.6943,0.3056
1187,9530,6.45,0.6945,0.3054
1188,9540,6.4502,0.6944,0.3054
1189,9550,6.4502,0.6944,0.3054
1190,9560,6.4505,0.6945,0.3053
1191,9570,6.4536,0.6945,0.3054
1192,9580,6.4534,0.6945,0.3054
1193,9590,6.4569,0.6944,0.3053
1194,9600,6.4585,0.6945,0.3054
1195,9610,6.4584,0.6941,0.3057
1196,9620,6.4584,0.6945,0.3054
1197,9630,6.4587,0.6946,0.3053
1198,9640,6.4587,0.6941,0.3054
1199,9650,6.4588,0.6944,0.3055
1200,9660,6.4618,0.6945,0.3054
1201,9670,6.4668,0.6944,0.3054
1202,9680,6.467,0.6945,0.3054
1203,9690,6.4674,0.6942,0.3056
1204,9700,6.468,0.6944,0.3055
1205,9710,6.4694,0.6945,0.3054
1206,9720,6.475,0.6945,0.3054
1207,9730,6.4753,0.6946,0.3053
1208,9740,6.4755,0.6943,0.3055
1209,9750,6.4755,0.6944,0.3054
1210,9760,6.4759,0.6945,0.3054
1211,9770,6.4762,0.6944,0.3053
1212,9780,6.4812,0.6945,0.3053
1213,9790,6.4871,0.6945,0.3054
1214,9800,6.4867,0.6944,0.3055
1215,9810,6.4866,0.6945,0.3054
1216,9820,6.4924,0.6945,0.3054
1217,9830,6.4922,0.6945,0.3054
1218,9840,6.492,0.6945,0.3054
1219,9850,6.4924,0.6945,0.3053
1220,9860,6.4923,0.6945,0.3054
1221,9870,6.4964,0.6945,0.3054
1222,9880,6.4971,0.6945,0.3053
1223,9890,6.4965,0.6946,0.3053
1224,9900,6.4924,0.6944,0.3055
1225,9910,6.5006,0.6947,0.3052
1226,9920,6.5006,0.6947,0.3052
1227,9930,6.5005,0.6944,0.3054
1228,9940,6.5007,0.6945,0.3054
1229,9950,6.5006,0.6944,0.3054
1230,9960,6.5008,0.6944,0.3053
1231,9970,6.5018,0.6945,0.3054
1232,9980,6.5083,0.6944,0.3055
1233,9990,6.505,0.6944,0.3055
1234,10000,6.5089,0.6945,0.3054
