Index,PctInt*100,Lumens,x,y
334,999,3.5803,0.2992,0.6291
335,1010,3.6253,0.2992,0.629
336,1020,3.6411,0.2991,0.6299
337,1030,3.6808,0.2989,0.6297
338,1040,3.7177,0.299,0.63
339,1050,3.7477,0.2991,0.6298
340,1060,3.7832,0.2991,0.6299
341,1070,3.8232,0.2989,0.6296
342,1080,3.8522,0.2992,0.63
343,1090,3.8693,0.2991,0.63
344,1100,3.8949,0.299,0.6298
345,1110,3.9295,0.299,0.6299
346,1120,3.9649,0.2991,0.6296
347,1130,3.9961,0.2992,0.6299
348,1140,4.0291,0.299,0.6297
349,1150,4.0582,0.2992,0.6299
350,1160,4.098,0.299,0.6296
351,1170,4.13,0.2992,0.6299
352,1180,4.1558,0.2992,0.6296
353,1190,4.1953,0.2991,0.6298
354,1200,4.2283,0.2992,0.6297
355,1210,4.2582,0.2991,0.6298
356,1220,4.287,0.2991,0.6299
357,1230,4.3172,0.2991,0.6293
358,1240,4.349,0.2991,0.6293
359,1250,4.3786,0.2991,0.6296
360,1260,4.4167,0.2992,0.6298
361,1270,4.4419,0.2992,0.6297
362,1280,4.4772,0.2992,0.63
363,1290,4.5093,0.2992,0.6298
364,1300,4.5345,0.2991,0.6298
365,1310,4.5741,0.2992,0.6299
366,1320,4.6042,0.2991,0.6297
367,1330,4.638,0.2992,0.6297
368,1340,4.6699,0.2992,0.6295
369,1350,4.7141,0.2992,0.6299
370,1360,4.7625,0.2991,0.6294
371,1370,4.7808,0.2992,0.6297
372,1380,4.7916,0.2992,0.6295
373,1390,4.8186,0.2992,0.6298
374,1400,4.8437,0.2992,0.6297
375,1410,4.8723,0.2993,0.6297
376,1420,4.9038,0.2993,0.6297
377,1430,4.9363,0.2993,0.6298
378,1440,4.9643,0.2992,0.6293
379,1450,4.9918,0.2992,0.6297
380,1460,5.0247,0.2992,0.6299
381,1470,5.0569,0.2992,0.6295
382,1480,5.0906,0.2992,0.6295
383,1490,5.1133,0.2992,0.6296
384,1500,5.1464,0.2992,0.6294
385,1510,5.1795,0.2993,0.6296
386,1520,5.2028,0.2993,0.6295
387,1530,5.2343,0.2992,0.6298
388,1540,5.2629,0.2993,0.6294
389,1550,5.2929,0.2992,0.6295
390,1560,5.3233,0.2992,0.6294
391,1570,5.3543,0.2993,0.6296
392,1580,5.3787,0.2994,0.6297
393,1590,5.4122,0.2993,0.6296
394,1600,5.445,0.2994,0.6297
395,1610,5.471,0.2992,0.6302
396,1620,5.5002,0.2992,0.6302
397,1630,5.5335,0.2991,0.6301
398,1640,5.563,0.2991,0.6302
399,1650,5.589,0.2992,0.63
400,1660,5.6219,0.2993,0.63
401,1670,5.655,0.2992,0.6302
402,1680,5.6775,0.2992,0.63
403,1690,5.7105,0.2992,0.6301
404,1700,5.744,0.2992,0.6301
405,1710,5.7737,0.2992,0.6296
406,1720,5.7989,0.2993,0.63
407,1730,5.8319,0.2992,0.6299
408,1740,5.8577,0.2992,0.6299
409,1750,5.8877,0.2992,0.6301
410,1760,5.9168,0.2994,0.6303
411,1770,5.9427,0.2993,0.6301
412,1780,5.9752,0.2993,0.6298
413,1790,6.0071,0.2994,0.6302
414,1800,6.0311,0.2994,0.6301
415,1810,6.0642,0.2994,0.6301
416,1820,6.0974,0.2993,0.6301
417,1830,6.1252,0.2993,0.6299
418,1840,6.152,0.2993,0.63
419,1850,6.1791,0.2993,0.6301
420,1860,6.2082,0.2993,0.63
421,1870,6.2385,0.2993,0.6299
422,1880,6.2678,0.2993,0.6299
423,1890,6.2968,0.2993,0.6299
424,1900,6.3215,0.2994,0.63
425,1910,6.3538,0.2993,0.6299
426,1920,6.3848,0.2993,0.63
427,1930,6.4169,0.2993,0.63
428,1940,6.4425,0.2994,0.63
429,1950,6.4733,0.2994,0.6301
430,1960,6.4956,0.2993,0.6298
431,1970,6.5284,0.2994,0.6302
432,1980,6.5583,0.2994,0.63
433,1990,6.5838,0.2994,0.6299
434,2000,6.6134,0.2994,0.6299
435,2010,6.6434,0.2994,0.6299
436,2020,6.6722,0.2995,0.6299
437,2030,6.6995,0.2994,0.63
438,2040,6.7287,0.2993,0.6302
439,2050,6.7577,0.2993,0.63
440,2060,6.7872,0.2994,0.63
441,2070,6.8159,0.2994,0.6299
442,2080,6.8409,0.2994,0.6302
443,2090,6.8713,0.2995,0.6299
444,2100,6.9029,0.2994,0.63
445,2110,6.9267,0.2994,0.6297
446,2120,6.9579,0.2994,0.6299
447,2130,6.9921,0.2994,0.63
448,2140,7.0157,0.2996,0.6299
449,2150,7.0402,0.2995,0.6298
450,2160,7.0704,0.2996,0.6299
451,2170,7.094,0.2995,0.63
452,2180,7.1256,0.2995,0.63
453,2190,7.1541,0.2995,0.6297
454,2200,7.1835,0.2995,0.63
455,2210,7.2073,0.2994,0.6297
456,2220,7.2395,0.2996,0.6301
457,2230,7.2693,0.2995,0.63
458,2240,7.2929,0.2995,0.6299
459,2250,7.3248,0.2995,0.6298
460,2260,7.3524,0.2996,0.6301
461,2270,7.38,0.2996,0.6299
462,2280,7.4044,0.2995,0.63
463,2290,7.435,0.2995,0.6298
464,2300,7.4598,0.2996,0.63
465,2310,7.4904,0.2996,0.6297
466,2320,7.5226,0.2995,0.6298
467,2330,7.5457,0.2995,0.6298
468,2340,7.5699,0.2995,0.6299
469,2350,7.6012,0.2995,0.6302
470,2360,7.6243,0.2995,0.63
471,2370,7.6565,0.2995,0.6296
472,2380,7.6846,0.2995,0.6299
473,2390,7.7113,0.2994,0.6298
474,2400,7.7342,0.2995,0.6303
475,2410,7.7667,0.2996,0.63
476,2420,7.7947,0.2995,0.6298
477,2430,7.8217,0.2995,0.63
478,2440,7.8543,0.2996,0.6301
479,2450,7.8777,0.2996,0.63
480,2460,7.9009,0.2995,0.6302
481,2470,7.9324,0.2994,0.6302
482,2480,7.9551,0.2996,0.6301
483,2490,7.9878,0.2995,0.6297
484,2500,8.0104,0.2995,0.63
485,2510,8.0399,0.2995,0.63
486,2520,8.0647,0.2996,0.63
487,2530,8.0939,0.2994,0.63
488,2540,8.1255,0.2996,0.6301
489,2550,8.1435,0.2995,0.6298
490,2560,8.1758,0.2995,0.6303
491,2570,8.2023,0.2996,0.6306
492,2580,8.2294,0.2995,0.63
493,2590,8.2553,0.2998,0.6303
494,2600,8.2827,0.2994,0.6304
495,2610,8.3089,0.2996,0.63
496,2620,8.3333,0.2997,0.6299
497,2630,8.3642,0.2995,0.6303
498,2640,8.3972,0.2997,0.6302
499,2650,8.4178,0.2997,0.6299
500,2660,8.4458,0.2996,0.6298
501,2670,8.4747,0.2997,0.6302
502,2680,8.4968,0.2996,0.6299
503,2690,8.5281,0.2995,0.6302
504,2700,8.5522,0.2995,0.6301
505,2710,8.5764,0.2996,0.6297
506,2720,8.6064,0.2996,0.6299
507,2730,8.6321,0.2997,0.6301
508,2740,8.6612,0.2996,0.6304
509,2750,8.6851,0.2997,0.6299
510,2760,8.7144,0.2997,0.63
511,2770,8.7401,0.2996,0.63
512,2780,8.7626,0.2996,0.6302
513,2790,8.7899,0.2997,0.6299
514,2800,8.8173,0.2997,0.63
515,2810,8.84,0.2998,0.6298
516,2820,8.872,0.2997,0.6303
517,2830,8.8951,0.2997,0.6299
518,2840,8.924,0.2997,0.6302
519,2850,8.9511,0.2997,0.6301
520,2860,8.9721,0.2997,0.63
521,2870,9.0054,0.2997,0.6302
522,2880,9.0277,0.2996,0.6302
523,2890,9.0526,0.2997,0.6299
524,2900,9.0827,0.2997,0.6299
525,2910,9.1062,0.2996,0.6299
526,2920,9.1346,0.2997,0.6299
527,2930,9.1601,0.2997,0.6302
528,2940,9.1851,0.2997,0.6301
529,2950,9.2151,0.2997,0.6301
530,2960,9.2375,0.2997,0.63
531,2970,9.2646,0.2997,0.63
532,2980,9.2928,0.2996,0.6302
533,2990,9.315,0.2998,0.63
534,3000,9.3435,0.2997,0.63
535,3010,9.3698,0.2997,0.6301
536,3020,9.3928,0.2997,0.6301
537,3030,9.4166,0.2999,0.63
538,3040,9.4475,0.2998,0.6304
539,3050,9.4694,0.2996,0.6299
540,3060,9.4937,0.2998,0.63
541,3070,9.5251,0.2998,0.6299
542,3080,9.5473,0.2997,0.6299
543,3090,9.5711,0.2998,0.6299
544,3100,9.6023,0.2998,0.6298
545,3110,9.6247,0.2998,0.6301
546,3120,9.6509,0.2997,0.6301
547,3130,9.6788,0.2997,0.63
548,3140,9.7067,0.2998,0.6297
549,3150,9.7243,0.2999,0.6298
550,3160,9.7568,0.2997,0.63
