Index,PctInt*100,Lumens,x,y
170,507,2.0284,0.2994,0.6298
171,510,2.0285,0.2994,0.6298
172,513,2.028,0.2994,0.6298
173,516,2.0278,0.2995,0.6297
174,519,2.0317,0.2994,0.6296
175,522,2.0478,0.2995,0.6298
176,525,2.0592,0.2996,0.6299
177,528,2.0793,0.2995,0.6299
178,531,2.0883,0.2994,0.6299
179,534,2.0962,0.2994,0.6299
180,537,2.1015,0.2994,0.6298
181,540,2.1167,0.2995,0.6299
182,543,2.1241,0.2994,0.6298
183,546,2.1336,0.2994,0.6298
184,549,2.1407,0.2993,0.6298
185,552,2.1519,0.2995,0.6296
186,555,2.1635,0.2994,0.6297
187,558,2.1736,0.2994,0.6297
188,561,2.1833,0.2994,0.6297
189,564,2.1899,0.2995,0.6295
190,567,2.1981,0.2994,0.6298
191,570,2.2115,0.2994,0.6299
192,573,2.2224,0.2994,0.6298
193,576,2.2329,0.2994,0.6298
194,579,2.2564,0.2995,0.6297
195,582,2.2633,0.2994,0.6299
196,585,2.2745,0.2994,0.6298
197,588,2.2861,0.2994,0.6298
198,591,2.2945,0.2994,0.6297
199,594,2.3017,0.2994,0.6298
200,597,2.3043,0.2995,0.6297
201,600,2.3059,0.2995,0.6296
202,603,2.3195,0.2994,0.6297
203,606,2.3287,0.2994,0.63
204,609,2.3509,0.2994,0.6298
205,612,2.3581,0.2994,0.6298
206,615,2.3614,0.2995,0.6297
207,618,2.3833,0.2995,0.6298
208,621,2.3934,0.2994,0.6299
209,624,2.3997,0.2994,0.6298
210,627,2.4046,0.2994,0.6298
211,630,2.4159,0.2995,0.6299
212,633,2.4221,0.2995,0.6298
213,636,2.4295,0.2994,0.6297
214,639,2.4374,0.2994,0.6297
215,642,2.4438,0.2995,0.6298
216,645,2.4511,0.2995,0.6295
217,648,2.453,0.2994,0.6298
218,651,2.4596,0.2994,0.6298
219,654,2.4751,0.2995,0.6298
220,657,2.4994,0.2995,0.6298
221,660,2.5082,0.2994,0.6299
222,663,2.5155,0.2995,0.6298
223,666,2.5236,0.2995,0.6298
224,669,2.5261,0.2995,0.6299
225,672,2.5394,0.2994,0.6297
226,675,2.5487,0.2995,0.6297
227,678,2.5577,0.2994,0.6299
228,681,2.5621,0.2995,0.6298
229,684,2.5712,0.2995,0.6299
230,687,2.5958,0.2994,0.6297
231,690,2.6067,0.2995,0.6298
232,693,2.6262,0.2995,0.6296
233,696,2.6552,0.2995,0.6298
234,699,2.6558,0.2995,0.6298
235,702,2.6546,0.2994,0.6298
236,705,2.656,0.2995,0.6297
237,708,2.6566,0.2995,0.6299
238,711,2.6543,0.2994,0.6298
239,714,2.6545,0.2995,0.6298
240,717,2.6552,0.2995,0.6298
241,720,2.6553,0.2994,0.6297
242,723,2.6578,0.2995,0.6296
243,726,2.6987,0.2994,0.6299
244,729,2.7061,0.2994,0.6297
245,732,2.7154,0.2994,0.6297
246,735,2.7227,0.2995,0.6296
247,738,2.735,0.2994,0.6298
248,741,2.7435,0.2995,0.6297
